screen_size,rear_camera_mp,front_camera_mp,ram,battery,weight,normalized_used_price
16.59,13.0,16.0,4.0,3940.0,189.5,4.749010756
16.23,13.0,16.0,4.0,4000.0,188.0,5.196616812
16.59,13.0,16.0,4.0,4000.0,189.5,5.001123534
16.28,13.0,12.0,4.0,4000.0,180.0,4.941499555
16.23,13.0,16.0,4.0,3700.0,185.0,5.07467369
15.9,13.0,16.0,4.0,3260.0,149.3,4.808845454
16.23,13.0,12.0,4.0,3500.0,199.0,4.830231896
15.29,13.0,8.0,4.0,4030.0,165.0,4.761062206
15.8,13.0,20.0,4.0,4030.0,163.5,4.973417906
15.9,13.0,16.0,4.0,3260.0,156.2,4.645928178
15.29,13.0,8.0,4.0,4030.0,163.5,4.311335894
15.8,13.0,8.0,4.0,4030.0,163.5,4.203647297
15.8,13.0,8.0,4.0,4030.0,163.5,4.526667958
15.8,13.0,8.0,4.0,4030.0,163.5,4.747624154
15.8,13.0,5.0,4.0,3260.0,143.0,4.191017449
15.32,13.0,12.0,4.0,3315.0,164.0,4.794467357
15.32,13.0,24.0,4.0,3315.0,164.0,4.888542987
15.24,8.0,5.0,4.0,3360.0,150.0,4.085135623
15.32,13.0,25.0,4.0,3315.0,164.0,5.159974417
15.32,13.0,16.0,4.0,3315.0,162.0,4.971062519
16.28,13.0,12.0,4.0,3400.0,156.2,4.639764831
16.28,13.0,25.0,4.0,3400.0,156.0,4.958007777
15.8,13.0,8.0,4.0,3260.0,152.0,4.309321524
15.32,13.0,12.0,4.0,3260.0,150.0,4.74701691
15.9,13.0,16.0,4.0,3260.0,149.3,4.933898228
16.74,13.0,16.0,4.0,4000.0,199.0,4.830790667
16.74,13.0,16.0,4.0,4000.0,199.0,4.997279839
15.9,13.0,24.0,4.0,3260.0,149.3,4.880298792
15.8,13.0,8.0,4.0,3260.0,150.0,4.868610794
15.8,13.0,5.0,4.0,3260.0,146.5,4.666077121
15.95,13.0,24.0,4.0,3425.0,159.0,4.772801027
15.24,13.0,5.0,4.0,3360.0,150.0,4.450852826
15.32,13.0,16.0,4.0,3260.0,150.0,4.660131744
15.32,13.0,24.0,4.0,3260.0,150.0,4.873975203
15.95,13.0,12.0,4.0,3200.0,156.2,5.273255936
15.95,13.0,12.0,4.0,3200.0,156.2,5.217215765
12.88,16.0,24.0,4.0,3000.0,139.0,5.05675523
16.33,13.0,12.0,4.0,3900.0,181.5,5.007229501
16.33,13.0,12.0,4.0,3900.0,181.5,4.969604945
15.27,13.0,12.0,4.0,3250.0,159.0,5.058599721
15.21,16.0,24.0,4.0,3225.0,160.0,4.871449852
12.83,13.0,5.0,4.0,3000.0,157.0,4.396299294
12.83,13.0,16.0,4.0,3000.0,162.8,4.589751933
14.86,16.0,14.0,4.0,4015.0,183.2,5.05299211
12.83,16.0,14.0,4.0,3320.0,154.0,4.679256729
12.83,13.0,20.0,4.0,3000.0,154.0,4.656528478
10.29,5.0,2.0,4.0,1900.0,157.8,4.131800899
12.75,13.0,5.0,4.0,2730.0,142.0,4.100160948
12.83,13.0,16.0,4.0,3000.0,155.0,4.60386934
12.83,16.0,14.0,4.0,3160.0,158.6,4.717426868
12.83,13.0,16.0,4.0,3000.0,154.0,4.407816206
13.87,14.5,16.0,4.0,4080.0,178.0,4.683704064
14.94,16.0,8.0,4.0,4000.0,199.0,4.688867745
12.83,16.0,8.0,4.0,3050.0,154.0,5.166898028
12.83,13.0,20.0,4.0,3000.0,154.0,4.647942278
12.88,16.0,16.0,4.0,4000.0,183.5,5.543731087
12.75,13.0,16.0,4.0,3000.0,151.0,5.17733547
12.83,13.0,8.0,4.0,3000.0,168.0,4.599353301
12.7,13.0,8.0,4.0,2550.0,138.0,4.585273554
12.88,16.0,8.0,4.0,3000.0,172.5,4.873822333
12.75,13.0,8.0,4.0,2400.0,140.5,4.902901594
13.79,16.0,8.0,4.0,3600.0,167.8,4.879767019
13.79,16.0,8.0,4.0,3600.0,167.8,4.901341126
12.7,8.0,5.0,4.0,2350.0,157.0,4.340683671
10.34,8.0,2.0,4.0,2100.0,137.0,4.243051882
12.7,13.0,5.0,4.0,2300.0,153.0,4.362461479
12.83,13.0,5.0,4.0,4150.0,194.0,4.704834509
12.75,13.0,8.0,4.0,2450.0,151.0,4.789656066
12.83,13.0,5.0,4.0,2300.0,153.0,4.680370419
12.83,13.0,5.0,4.0,2300.0,156.0,4.749357106
12.7,13.0,0.3,4.0,2000.0,150.0,3.949896658
10.34,8.0,5.0,4.0,2100.0,156.0,4.11887456
10.29,5.0,2.0,4.0,1900.0,130.0,3.554204551
12.7,5.0,2.0,4.0,2000.0,134.0,3.75114978
12.88,16.0,8.0,4.0,3100.0,153.0,4.53999146
12.83,13.0,8.0,4.0,2900.0,145.0,4.211683055
13.56,8.0,5.0,4.0,3100.0,155.0,3.921775297
25.43,5.0,2.0,4.0,4600.0,465.0,4.50777784
12.7,5.0,2.0,4.0,2200.0,169.0,4.089666973
12.83,16.0,8.0,4.0,3000.0,166.0,4.616209033
12.7,13.0,5.0,4.0,2400.0,151.0,4.196600263
25.43,5.0,2.0,4.0,5830.0,439.0,4.812021741
12.7,5.0,2.0,4.0,2000.0,167.9,3.969914484
12.83,16.0,8.0,4.0,3000.0,155.0,4.625854777
12.83,13.0,5.0,4.0,2960.0,150.0,4.432719749
12.7,8.0,5.0,4.0,2540.0,128.0,4.196299285
7.75,2.0,5.0,4.0,1400.0,110.0,3.39618484
10.29,5.0,2.0,4.0,1780.0,146.0,3.644404964
12.83,13.0,5.0,4.0,3000.0,159.0,4.55240212
23.01,5.0,2.0,4.0,2500.0,406.0,4.664758977
12.7,8.0,2.0,4.0,2500.0,155.0,3.964425684
10.16,2.0,2.0,4.0,1400.0,112.0,3.348499593
12.7,5.0,0.3,4.0,3000.0,162.0,3.58240721
10.29,5.0,0.3,4.0,1880.0,152.0,3.476304854
10.16,3.15,2.0,4.0,1400.0,117.0,3.534270336
7.75,2.0,0.3,4.0,2000.0,118.0,2.851284369
10.16,5.0,0.3,4.0,1500.0,136.0,3.660737148
15.24,16.0,16.0,4.0,3000.0,164.0,4.890875306
15.24,13.0,16.0,4.0,3000.0,153.0,4.437343075
12.88,16.0,5.0,4.0,3000.0,162.0,4.768223972
12.88,13.0,16.0,4.0,2900.0,160.0,4.456438132
12.7,5.0,2.0,4.0,1800.0,156.0,3.795489189
12.7,5.0,1.3,4.0,1800.0,174.0,3.785325352
10.29,5.0,2.0,4.0,2100.0,141.0,3.687378328
7.75,2.0,1.3,4.0,2100.0,105.0,2.868466923
12.7,8.0,2.0,4.0,2100.0,175.0,4.334803991
12.7,16.0,8.0,4.0,2350.0,143.0,4.931447776
10.34,8.0,5.0,4.0,2000.0,124.0,3.987315989
10.34,8.0,5.0,4.0,2000.0,119.0,4.306359756
12.7,16.0,8.0,4.0,2350.0,154.0,4.876646654
16.23,12.0,20.0,4.0,4000.0,205.0,5.42252417
15.9,12.0,8.0,4.0,4000.0,180.0,4.482550472
15.32,12.0,13.0,4.0,4000.0,186.0,4.695559186
16.23,12.0,20.0,4.0,3800.0,189.0,4.989002994
16.23,12.0,20.0,4.0,3300.0,173.0,5.39983551
15.16,12.0,20.0,4.0,3070.0,155.0,5.040647068
16.23,12.0,20.0,4.0,3300.0,173.0,4.756516938
12.7,8.0,5.0,4.0,3000.0,137.0,4.018902367
15.32,12.0,13.0,4.0,4000.0,186.0,4.768223972
14.83,13.0,8.0,4.0,3000.0,150.0,4.661550519
16.23,13.0,14.5,4.0,3200.0,218.0,5.56819182
15.27,13.0,20.0,4.0,4000.0,190.0,5.370079733
15.9,13.0,14.5,4.0,4000.0,182.0,4.676467068
15.77,13.0,20.0,4.0,3000.0,177.0,5.204446151
15.9,13.0,24.0,4.0,3350.0,169.0,4.958288814
15.7,13.0,20.0,4.0,4000.0,182.0,4.906459262
15.21,13.0,20.0,4.0,3000.0,166.0,4.885072071
14.83,13.0,5.0,4.0,4000.0,178.0,4.624972813
15.47,13.0,8.0,4.0,5500.0,221.0,4.618678536
20.32,13.0,5.0,4.0,6000.0,342.5,4.841743158
25.43,13.0,5.0,4.0,8620.0,485.0,5.116255776
13.84,13.0,5.0,4.0,3000.0,146.0,4.537426534
13.84,13.0,5.0,4.0,3000.0,145.0,4.100657924
15.77,13.0,20.0,4.0,3000.0,177.0,4.950672953
15.77,13.0,20.0,4.0,3400.0,175.0,5.042004754
14.94,13.0,20.0,4.0,3120.0,164.0,4.82775358
15.21,13.0,16.0,4.0,3080.0,170.0,4.754021133
15.21,13.0,5.0,4.0,3400.0,191.0,5.186547466
15.21,13.0,13.0,4.0,4000.0,181.0,4.496470769
15.21,13.0,20.0,4.0,4000.0,181.0,4.795294555
15.21,13.0,20.0,4.0,4000.0,190.0,5.076360611
15.21,12.0,5.0,4.0,4000.0,180.0,4.424367475
12.88,12.0,5.0,4.0,3300.0,157.0,4.558078578
12.7,13.0,5.0,4.0,3000.0,137.0,4.38414938
12.83,13.0,16.0,4.0,3080.0,153.0,4.689695141
12.83,13.0,5.0,4.0,3080.0,150.0,4.284275979
12.83,13.0,16.0,4.0,3500.0,163.0,4.770769367
15.21,12.0,5.0,4.0,3400.0,185.0,5.156465742
12.83,13.0,5.0,4.0,3080.0,165.0,4.562993107
16.36,12.0,5.0,4.0,5300.0,211.0,4.653674595
12.7,13.0,5.0,4.0,4100.0,150.0,4.479039909
13.08,13.0,8.0,4.0,3350.0,168.0,4.549023025
18.01,13.0,5.0,4.0,6600.0,328.0,5.002401489
13.08,12.0,8.0,4.0,2860.0,135.0,4.297557478
12.83,13.0,5.0,4.0,4100.0,165.0,4.348211286
12.83,13.0,5.0,4.0,4100.0,165.0,4.366405254
12.7,13.0,5.0,4.0,3120.0,131.5,4.390986376
12.7,13.0,5.0,4.0,4100.0,156.0,4.445705411
12.7,13.0,5.0,4.0,4100.0,156.0,4.476313564
15.34,16.0,5.0,4.0,4400.0,209.0,5.199932465
12.88,22.5,8.0,4.0,4070.0,166.0,4.887940214
12.88,13.0,4.0,4.0,4100.0,168.0,5.000988917
13.08,12.0,4.0,4.0,4100.0,145.0,4.62399194
12.83,13.0,5.0,4.0,4100.0,175.0,4.329021349
12.83,13.0,5.0,4.0,4050.0,174.0,4.43627805
12.7,13.0,5.0,4.0,4100.0,144.0,4.516885271
12.7,13.0,5.0,4.0,4100.0,144.0,4.454463569
12.7,13.0,5.0,4.0,4100.0,144.0,4.206184044
12.7,13.0,5.0,4.0,4100.0,144.0,4.079400115
13.08,16.0,4.0,4.0,3000.0,129.0,4.836519974
16.36,16.0,5.0,4.0,4850.0,145.0,4.18235544
12.7,13.0,5.0,4.0,3260.0,133.0,4.613039144
12.83,16.0,5.0,4.0,4050.0,164.0,4.630935394
12.7,13.0,5.0,4.0,4100.0,144.0,4.292101927
12.83,13.0,5.0,4.0,3100.0,185.0,4.231784971
18.01,8.0,5.0,4.0,6190.0,322.0,4.649761069
12.83,13.0,5.0,4.0,4000.0,164.0,4.55345575
12.7,13.0,5.0,4.0,3080.0,132.0,4.416428061
12.83,13.0,5.0,4.0,3060.0,160.0,4.571199666
10.34,8.0,2.0,4.0,2200.0,133.0,3.647275904
10.34,8.0,2.0,4.0,2200.0,133.0,3.958906591
12.7,13.0,5.0,4.0,3120.0,130.0,4.610555658
12.88,13.0,4.0,4.0,3000.0,161.0,4.767459089
12.88,13.0,4.0,4.0,3000.0,161.0,4.165424144
10.34,8.0,2.0,4.0,2200.0,132.0,4.180828022
10.34,8.0,2.0,4.0,2200.0,133.0,4.053348942
12.7,13.0,8.0,4.0,3080.0,149.0,4.433313679
12.83,13.0,5.0,4.0,3100.0,185.0,4.226395693
12.7,13.0,8.0,4.0,3080.0,149.0,4.711779921
18.01,8.0,5.0,4.0,6700.0,360.0,4.463145686
12.83,13.0,5.0,4.0,3100.0,199.0,4.291007236
12.7,13.0,2.0,4.0,3050.0,145.0,4.151197374
10.34,8.0,1.6,4.0,2000.0,158.0,4.096176217
10.34,8.0,1.3,4.0,2000.0,158.0,3.994524227
10.24,8.0,2.0,4.0,2000.0,145.0,4.463145686
12.83,13.0,2.0,4.0,2600.0,120.0,3.91621421
12.7,8.0,2.0,4.0,2100.0,120.0,3.993602992
12.7,8.0,5.0,4.0,2500.0,120.0,3.977810746
12.7,13.0,2.0,4.0,2100.0,120.0,4.090838423
10.29,5.0,0.3,4.0,1700.0,120.0,3.566429294
12.67,8.0,2.0,4.0,2500.0,120.0,4.059062748
12.7,13.0,5.0,4.0,2100.0,120.0,4.204692619
12.7,13.0,5.0,4.0,2300.0,120.0,4.636281181
12.7,8.0,2.0,4.0,1920.0,120.0,3.984157603
10.34,8.0,2.0,4.0,1800.0,100.0,3.605497845
10.16,3.15,0.3,4.0,1400.0,120.0,3.521052343
12.7,8.0,2.0,4.0,2250.0,120.0,3.927108643
10.16,5.0,0.3,4.0,1400.0,120.0,3.583518938
15.24,8.0,2.0,4.0,3000.0,120.0,4.225519013
10.16,5.0,0.3,4.0,1400.0,120.0,3.464797963
12.7,8.0,2.0,4.0,2250.0,120.0,3.653770277
12.7,8.0,2.0,4.0,2000.0,120.0,3.95756982
10.29,8.0,0.3,4.0,1800.0,120.0,4.087487775
12.88,13.0,5.0,4.0,4000.0,148.85,4.556295018
12.7,5.0,0.3,4.0,2000.0,148.85,3.867443962
10.24,8.0,1.0,4.0,1810.0,140.0,4.224348909
17.78,5.0,0.3,4.0,4100.0,320.0,4.207673248
10.16,5.0,0.3,4.0,1450.0,116.0,3.535145354
10.29,8.0,1.0,4.0,2100.0,143.5,3.995260604
10.16,5.0,0.3,4.0,1400.0,120.0,3.34462703
12.83,13.0,2.0,4.0,2600.0,180.0,4.20514028
10.34,8.0,2.0,4.0,1800.0,138.0,3.798406279
10.29,5.0,0.3,4.0,1900.0,148.85,3.632838063
10.16,3.15,0.3,4.0,1500.0,148.85,3.80999028
10.29,8.0,2.0,4.0,2400.0,151.3,3.690128674
17.78,2.0,0.65,4.0,4000.0,338.0,4.274998062
20.32,2.0,0.3,4.0,4000.0,480.0,4.377893103
12.7,13.0,5.0,4.0,2500.0,158.0,4.579442037
10.16,5.0,0.3,4.0,1400.0,120.0,3.357941873
10.34,8.0,2.0,4.0,2000.0,167.0,4.041295341
10.29,5.0,0.3,4.0,2000.0,147.7,3.937105786
10.34,8.0,1.3,4.0,1900.0,140.0,4.220389669
10.24,5.0,0.3,4.0,2000.0,150.0,3.782597458
7.75,5.0,0.65,4.0,1500.0,132.0,3.516607233
12.7,8.0,1.2,4.0,2100.0,171.1,4.028738805
10.29,8.0,1.0,4.0,2100.0,143.5,3.779405481
10.29,5.0,0.3,4.0,2400.0,151.3,3.543853682
12.83,16.0,8.0,4.0,9000.0,469.0,4.938566268
12.7,13.1,2.0,4.0,2000.0,106.0,4.041295341
12.83,12.0,13.0,4.0,3300.0,170.0,4.621141955
12.7,8.0,2.1,4.0,2500.0,145.0,4.226103552
10.34,8.0,2.0,4.0,2000.0,128.0,4.064400686
12.75,13.0,5.0,4.0,3000.0,172.0,4.438761348
12.83,13.0,5.0,4.0,4000.0,172.0,4.178532513
15.24,13.0,8.0,4.0,4000.0,153.0,4.222297927
12.75,21.0,8.0,4.0,3000.0,159.0,5.191678256
10.34,8.0,2.0,4.0,2000.0,128.0,3.789177175
12.7,8.0,5.0,4.0,2230.0,143.0,3.875773873
12.83,13.0,5.0,4.0,2500.0,154.0,4.332179662
12.83,13.0,5.0,4.0,2500.0,155.0,4.345232974
10.19,5.0,8.0,4.0,500.0,165.0,4.798596523
15.24,16.0,8.0,4.0,3800.0,193.0,4.955122584
15.9,14.5,8.0,4.0,3800.0,181.0,4.515464273
15.21,14.5,8.0,4.0,3450.0,172.0,5.217920429
15.77,14.5,20.0,4.0,4000.0,172.0,5.01847118
15.24,24.0,8.0,4.0,3800.0,185.0,5.161064773
12.88,14.5,8.0,4.0,3450.0,153.0,4.778198696
15.27,13.0,8.0,4.0,4000.0,170.0,4.655483
15.27,14.5,16.0,4.0,5000.0,190.0,4.77119297
13.84,14.5,5.0,4.0,3200.0,172.0,4.370459998
12.88,14.5,8.0,4.0,3100.0,140.0,4.481419379
12.83,13.0,8.0,4.0,4000.0,164.0,4.594008121
12.75,13.0,5.0,4.0,5000.0,160.0,4.654150808
14.55,13.0,5.0,4.0,3100.0,170.0,4.480173696
12.75,13.0,8.0,4.0,3200.0,155.0,4.354912342
12.83,13.0,16.0,4.0,3200.0,168.0,4.979626107
12.7,8.0,2.0,4.0,4000.0,152.0,4.083957469
12.75,13.0,5.0,4.0,2540.0,136.0,4.575123265
12.83,13.0,16.0,4.0,5000.0,180.0,4.618086411
12.83,13.0,16.0,4.0,3630.0,168.0,4.871679693
12.83,13.0,16.0,4.0,3000.0,164.0,4.670208582
12.83,13.0,5.0,4.0,3000.0,164.0,4.603969465
12.83,13.0,16.0,4.0,3200.0,173.0,4.768223972
12.83,13.0,8.0,4.0,3400.0,170.0,4.433194921
15.24,13.0,5.0,4.0,3100.0,180.0,4.411828126
12.75,13.0,16.0,4.0,2950.0,155.0,4.557973751
12.7,8.0,8.0,4.0,2400.0,130.0,4.080752609
12.83,8.0,5.0,4.0,3000.0,171.0,4.396792087
12.7,13.0,5.0,4.0,2800.0,141.0,4.26112938
12.7,8.0,5.0,4.0,2500.0,136.0,4.339771322
12.83,13.0,8.0,4.0,5000.0,189.0,4.336767728
12.83,13.0,8.0,4.0,3100.0,164.0,4.585681509
12.83,13.0,8.0,4.0,3140.0,185.0,4.767289035
12.75,13.0,13.0,4.0,2730.0,141.0,4.365516083
15.24,13.0,5.0,4.0,4100.0,196.0,4.291417886
12.83,13.0,5.0,4.0,3140.0,162.0,4.377014093
12.83,16.0,8.0,4.0,3000.0,160.0,4.351180755
12.75,23.0,13.0,4.0,3000.0,158.0,4.932024894
12.75,16.0,8.0,4.0,2705.0,153.0,4.791234729
12.83,13.0,5.0,4.0,3000.0,158.8,4.240751047
15.24,13.0,5.0,4.0,3400.0,174.9,4.2698373
12.83,13.0,13.0,4.0,5000.0,190.0,4.640247713
15.24,16.0,8.0,4.0,4000.0,185.0,4.773223771
12.83,20.0,8.0,4.0,3250.0,175.0,4.453882072
12.83,16.0,8.0,4.0,3000.0,162.0,4.768139014
10.16,5.0,2.0,4.0,1400.0,110.0,3.727619282
15.24,13.0,5.0,4.0,3400.0,160.0,4.53774751
12.7,16.0,8.0,4.0,2800.0,138.0,4.419563238
12.7,8.0,2.0,4.0,2150.0,160.0,4.095843438
12.83,13.0,5.0,4.0,3000.0,164.0,4.137723286
12.7,8.0,5.0,4.0,4000.0,160.0,4.005695481
12.75,13.0,5.0,4.0,2540.0,130.0,4.377642036
12.75,13.0,5.0,4.0,2500.0,160.0,4.448165437
12.7,13.0,5.0,4.0,2500.0,135.0,4.003142599
12.83,13.0,8.0,4.0,2540.0,135.0,4.229603628
12.7,13.0,8.0,4.0,2500.0,160.0,4.236278058
12.75,13.0,8.0,4.0,2200.0,135.0,4.436988193
12.83,8.0,2.0,4.0,3080.0,170.1,3.943715452
12.7,5.0,2.0,4.0,2300.0,164.4,3.740760076
12.83,13.0,5.0,4.0,3000.0,160.0,4.342635907
12.83,8.0,8.0,4.0,3000.0,169.8,4.708809221
12.7,13.0,13.0,4.0,2500.0,131.0,4.72986263
12.75,13.0,8.0,4.0,2800.0,140.0,4.730568595
12.83,8.0,2.0,4.0,3000.0,170.1,3.847591145
12.83,8.0,8.0,4.0,3000.0,149.5,4.745627539
12.75,13.0,8.0,4.0,2200.0,140.0,4.797772052
12.83,8.0,8.0,4.0,3000.0,168.0,4.893726876
12.88,8.0,1.0,4.0,3400.0,194.8,4.415582293
12.7,5.0,2.0,4.0,2200.0,149.5,4.131640347
12.7,13.0,5.0,4.0,2200.0,122.0,4.19328451
12.83,8.0,8.0,4.0,3000.0,172.9,4.284275979
10.16,5.0,0.3,4.0,1500.0,131.0,3.833196225
10.29,5.0,2.0,4.0,1800.0,137.5,4.032646448
12.7,8.0,2.0,4.0,2480.0,145.0,4.170070273
10.16,5.0,2.0,4.0,1650.0,149.5,3.837945802
10.29,5.0,2.0,4.0,2000.0,149.0,3.635478677
10.29,5.0,0.3,4.0,2100.0,133.5,3.575430762
10.29,8.0,2.0,4.0,1800.0,166.0,4.175156205
10.29,8.0,5.0,4.0,2200.0,154.0,4.05386973
12.75,16.0,8.0,4.0,2900.0,192.0,4.844659416
12.83,13.0,5.0,4.0,3000.0,139.3,4.302306792
12.83,16.0,8.0,4.0,2900.0,165.0,4.473237515
12.7,16.0,8.0,4.0,2900.0,147.0,4.649091373
12.83,16.0,8.0,4.0,3100.0,149.5,4.765416535
12.7,13.0,5.0,4.0,2000.0,150.0,4.34536265
12.7,8.0,2.0,4.0,2000.0,149.5,3.950281718
10.29,5.0,2.0,4.0,1850.0,135.0,3.840956557
10.16,2.0,0.3,4.0,1200.0,120.0,3.183870216
12.7,13.0,5.0,4.0,2400.0,165.0,4.580570069
12.7,13.0,5.0,4.0,2400.0,154.0,4.381151252
12.7,13.0,5.0,4.0,2400.0,130.0,4.500809171
10.29,5.0,2.0,4.0,2000.0,136.1,3.864721732
12.83,13.0,5.0,4.0,2500.0,120.0,4.543188394
12.88,8.0,1.6,4.0,3400.0,189.9,3.896096855
12.7,8.0,2.0,4.0,2300.0,135.55,4.341985585
12.7,8.0,5.0,4.0,2300.0,135.55,4.078384543
10.29,5.0,2.0,4.0,1850.0,135.0,3.780318514
10.34,13.0,5.0,4.0,2000.0,117.9,3.929469919
12.83,13.0,5.0,4.0,3000.0,135.55,4.329548428
12.83,13.0,5.0,4.0,3100.0,160.0,4.500920165
12.7,13.0,5.0,4.0,2300.0,143.0,4.055776969
12.7,5.0,0.3,4.0,2000.0,166.0,3.900152833
10.16,3.15,5.0,0.25,1400.0,120.0,3.173878459
10.29,5.0,0.3,4.0,2000.0,145.0,3.442019376
12.7,8.0,5.0,4.0,2300.0,130.0,4.41255584
16.36,13.0,13.0,4.0,4250.0,215.0,4.795625243
10.16,3.15,5.0,4.0,1400.0,125.0,3.764450641
12.83,13.0,2.0,4.0,3100.0,150.0,4.207226719
12.7,13.0,5.0,4.0,2300.0,126.0,4.169297415
10.34,13.0,5.0,4.0,2000.0,120.0,4.05958057
12.7,8.0,1.0,4.0,2300.0,130.0,3.75419892
10.29,8.0,1.0,4.0,2070.0,127.6,3.785779279
10.29,5.0,0.3,4.0,2000.0,140.0,4.308245532
10.16,5.0,1.0,4.0,1650.0,127.6,3.945070859
10.16,5.0,0.3,4.0,2500.0,153.4,4.352082758
12.7,13.0,1.0,4.0,2500.0,154.0,4.586089298
10.29,8.0,0.3,4.0,2000.0,146.0,3.617920365
12.7,8.0,1.3,4.0,2500.0,163.0,4.008241863
10.16,5.0,0.3,4.0,1600.0,140.0,3.674273302
12.88,13.0,1.0,4.0,3200.0,189.0,4.318820559
10.16,3.15,1.0,4.0,1600.0,140.0,3.745023465
7.75,3.15,1.0,4.0,1500.0,140.0,3.767459554
12.7,13.0,2.0,4.0,1780.0,110.0,4.430578675
15.32,12.2,8.0,6.0,3700.0,193.0,4.870146421
12.88,12.2,8.0,6.0,2800.0,162.0,5.15381169
15.24,12.2,8.0,4.0,3700.0,167.0,4.877941646
12.85,12.2,8.0,4.0,3000.0,147.0,4.470609693
16.84,13.0,16.0,6.0,4300.0,203.0,5.087164143
15.37,13.0,8.0,4.0,3750.0,188.0,4.842768758
16.69,13.0,8.0,8.0,4000.0,190.0,5.134267855
16.69,13.0,8.0,8.0,4000.0,186.0,4.946416722
16.59,13.0,32.0,6.0,4000.0,185.0,5.202191854
15.37,13.0,16.0,8.0,4000.0,190.0,5.201035244
16.74,13.0,16.0,4.0,4000.0,196.8,4.837709459
16.74,13.0,16.0,8.0,4000.0,202.0,4.770515119
15.9,13.0,32.0,8.0,4000.0,182.0,5.125272647
15.9,13.0,32.0,6.0,3750.0,174.0,5.101085197
15.77,13.0,32.0,4.0,3400.0,164.0,3.847804433
16.69,10.5,16.0,8.0,4000.0,178.0,4.856473503
16.59,10.5,32.0,8.0,4000.0,180.0,5.384403315
16.71,10.5,16.0,8.0,4200.0,209.0,5.452410902
15.27,10.5,32.0,6.0,3800.0,175.0,5.411779971
15.34,10.5,16.0,6.0,4200.0,183.0,4.924423597
20.32,10.5,16.0,8.0,4500.0,300.0,6.500448476
15.62,10.5,32.0,6.0,3340.0,152.9,5.12116244
15.47,13.0,8.0,3.0,3020.0,150.0,4.376637137
16.69,13.0,16.0,8.0,4100.0,197.0,4.812915795
16.74,13.0,16.0,6.0,4000.0,206.0,4.944210551
16.59,13.0,16.0,8.0,4500.0,198.0,4.981412435
16.59,13.0,16.0,8.0,4500.0,198.0,5.59849603
15.9,13.0,32.0,6.0,3750.0,174.0,4.974800841
16.74,13.0,16.0,4.0,4000.0,196.8,4.584661309
17.83,13.0,24.0,8.0,4200.0,233.0,5.15698419
14.5,13.0,5.0,2.0,3020.0,146.0,3.997099178
15.32,8.0,16.0,4.0,4050.0,164.0,4.733739287
16.23,8.0,32.0,6.0,4000.0,185.0,5.268528038
15.44,5.0,16.0,6.0,4300.0,180.0,5.169517619
15.34,8.0,32.0,6.0,4000.0,192.0,5.041940144
15.77,8.0,13.0,6.0,3550.0,181.0,4.455044727
15.37,13.0,16.0,4.0,4000.0,210.0,4.964242255
15.29,13.0,8.0,2.0,4000.0,183.6,4.317754745
12.83,13.0,5.0,2.0,3000.0,140.0,4.021773869
15.32,13.0,25.0,4.0,4000.0,188.0,4.824305716
15.29,13.0,8.0,4.0,4000.0,186.0,4.426641427
15.27,13.0,8.0,2.0,3000.0,149.7,4.230622181
16.23,13.0,25.0,4.0,4000.0,190.0,5.245812813
15.32,13.0,12.0,4.0,3500.0,176.0,4.762430312
12.83,13.0,5.0,2.0,3000.0,159.0,2.834389123
15.34,48.0,25.0,4.0,3600.0,165.0,5.325932534
15.32,13.0,25.0,4.0,3500.0,180.0,4.904978438
14.5,8.0,5.0,1.0,3000.0,155.0,3.956422593
15.29,13.0,5.0,2.0,4000.0,183.0,4.346140356
15.32,5.0,20.0,4.0,3500.0,180.0,4.725350346
15.32,5.0,8.0,3.0,3500.0,180.0,4.104459896
5.28,2.0,0.0,0.03,1500.0,118.0,3.417070731
14.5,13.0,5.0,2.0,3000.0,153.0,3.174296781
15.37,8.0,32.0,8.0,4025.0,171.0,5.179533831
15.37,8.0,16.0,8.0,4000.0,200.0,4.780718858
15.37,8.0,8.0,3.0,5000.0,195.0,4.49088104
15.37,8.0,16.0,4.0,5000.0,195.0,4.622027303
15.37,8.0,16.0,8.0,4000.0,189.0,4.958078043
16.59,8.0,16.0,8.0,4000.0,195.0,5.027623507
16.43,2.0,24.0,6.0,4500.0,177.0,5.142890873
16.59,2.0,16.0,6.0,4000.0,180.0,4.56100929
15.32,2.0,16.0,4.0,5500.0,290.0,4.745106026
15.32,8.0,16.0,8.0,5500.0,290.0,5.169062531
16.36,13.0,32.0,8.0,4350.0,198.5,5.217649463
16.36,13.0,32.0,8.0,4500.0,176.0,5.264243386
16.21,13.0,32.0,8.0,4500.0,186.7,4.002412005
16.59,13.0,16.0,4.0,5000.0,193.0,4.749962931
16.36,13.0,16.0,8.0,4100.0,201.8,4.760206188
16.59,13.0,32.0,4.0,5000.0,201.0,5.079788153
16.13,13.0,8.0,3.0,5000.0,190.5,4.522223265
16.94,12.0,20.0,6.0,4500.0,208.0,4.81818259
16.94,12.0,20.0,6.0,4500.0,208.0,4.903569622
15.32,12.0,13.0,3.0,4000.0,200.0,4.609162207
16.43,12.0,32.0,8.0,5260.0,208.0,5.529190964
16.43,12.0,32.0,6.0,5260.0,208.0,5.224832277
16.43,12.0,32.0,6.0,5260.0,208.0,4.919615896
15.8,12.0,8.0,3.0,5000.0,188.0,4.30528057
