Customer ID,Tenure,Phone Service,Contract,Paper Less Billing,Payment Method,Monthly Charges,Total Charges,Churn
5577-OTWWW,15,Yes,Month-to-month,No,Bank transfer (automatic),19.75,297.2999878,Yes
6100-QQHEB,17,Yes,Month-to-month,Yes,Electronic check,92.55000305,1515.099976,Yes
6366-XIVKZ,13,Yes,Month-to-month,Yes,Mailed check,63.15000153,816.7999878,No
3470-OBUET,67,Yes,Two year,No,Credit card (automatic),74,4868.399902,No
2770-NSVDG,24,No,Month-to-month,No,Electronic check,29.10000038,688,No
9375-MHRRS,6,Yes,Month-to-month,No,Mailed check,50.04999924,288.3500061,No
2634-HCZGT,53,Yes,One year,Yes,Electronic check,60.04999924,3229.649902,Yes
7503-QQRVF,16,Yes,Month-to-month,Yes,Credit card (automatic),74.30000305,1178.25,Yes
4860-YZGZM,10,Yes,Month-to-month,No,Electronic check,20,185.3999939,No
6599-GZWCM,13,Yes,One year,Yes,Mailed check,74.65000153,966.25,No
2691-NZETQ,9,Yes,Month-to-month,Yes,Electronic check,85.34999847,758.5999756,Yes
4404-HIBDJ,25,Yes,One year,No,Mailed check,74.30000305,1863.800049,Yes
5533-NHFRF,7,No,Month-to-month,Yes,Electronic check,44.40000153,265.7999878,No
7037-MTYVW,38,Yes,Two year,Yes,Bank transfer (automatic),85.40000153,3297,No
4760-THGOT,43,Yes,Month-to-month,Yes,Electronic check,94.09999847,4107.299805,No
7295-JOMMD,4,Yes,Month-to-month,Yes,Bank transfer (automatic),98.09999847,396.2999878,Yes
4016-BJKTZ,25,Yes,Two year,No,Electronic check,108.9000015,2809.050049,No
6584-VQMYT,27,Yes,One year,No,Mailed check,56.20000076,1567.550049,No
9838-BFCQT,72,Yes,Two year,No,Mailed check,26.10000038,1851.449951,No
2790-XUYMV,71,Yes,One year,Yes,Credit card (automatic),85.44999695,6028.950195,No
0581-MDMPW,24,Yes,Month-to-month,Yes,Credit card (automatic),88.94999695,2072.75,No
5013-SBUIH,50,Yes,Two year,Yes,Electronic check,109.6500015,5551.149902,Yes
1023-BQXZE,57,Yes,Two year,Yes,Bank transfer (automatic),74.34999847,4317.350098,No
9163-GHAYE,15,Yes,Month-to-month,No,Electronic check,48.84999847,736.7999878,No
3904-UKFRE,4,Yes,Month-to-month,Yes,Electronic check,80.09999847,336.1499939,No
5353-WILCI,28,Yes,Month-to-month,No,Electronic check,56.04999924,1522.650024,No
0709-TVGUR,9,Yes,Month-to-month,Yes,Electronic check,74.55000305,622.9000244,Yes
0058-EVZWM,55,Yes,Month-to-month,Yes,Bank transfer (automatic),89.80000305,4959.600098,No
6023-YEBUP,3,Yes,Month-to-month,Yes,Electronic check,100.9499969,329.9500122,Yes
7209-JCUDS,10,Yes,Month-to-month,Yes,Electronic check,94.90000153,1048.849976,Yes
7009-PCARS,55,Yes,One year,No,Bank transfer (automatic),19.10000038,1001.5,No
0519-DRGTI,20,Yes,Month-to-month,No,Mailed check,20.35000038,442.6000061,No
1017-FBQMM,62,Yes,One year,Yes,Credit card (automatic),106.0500031,6703.5,No
3001-CBHLQ,32,Yes,Month-to-month,Yes,Electronic check,104.9000015,3351.550049,Yes
1985-MBRYP,43,Yes,Two year,Yes,Bank transfer (automatic),19.64999962,779.25,No
6158-DWPZT,9,No,One year,No,Bank transfer (automatic),24.10000038,259.7999878,Yes
9372-TXXPS,60,Yes,Two year,No,Bank transfer (automatic),59.84999847,3483.449951,No
3259-QMXUN,58,Yes,Two year,Yes,Electronic check,86.09999847,4890.5,No
1015-JPFYW,7,Yes,One year,No,Mailed check,19.45000076,136.75,No
6645-MXQJT,2,Yes,Month-to-month,No,Electronic check,97.09999847,184.1499939,No
4360-QRAVE,37,No,Month-to-month,No,Electronic check,36.65000153,1315,No
8433-WPJTV,65,Yes,One year,Yes,Bank transfer (automatic),103.9000015,6767.100098,No
5804-JMYIO,39,Yes,Two year,No,Mailed check,19.75,757.9500122,No
3763-GCZHZ,66,Yes,One year,Yes,Electronic check,104.0500031,6890,Yes
6484-LATFU,68,Yes,Two year,No,Mailed check,24.54999924,1657.400024,No
7599-NTMDP,62,No,Two year,No,Bank transfer (automatic),48.70000076,3008.550049,No
0772-GYEQQ,3,Yes,Month-to-month,Yes,Mailed check,88.34999847,262.0499878,Yes
0536-ACXIP,72,Yes,Two year,Yes,Electronic check,109.5500031,8165.100098,No
0936-NQLJU,41,Yes,Two year,No,Credit card (automatic),20.64999962,875.5499878,No
4831-EOBFE,29,Yes,Month-to-month,No,Credit card (automatic),94.65000153,2649.149902,Yes
1575-KRZZE,4,Yes,Month-to-month,No,Electronic check,55.20000076,220.6499939,No
3251-YMVWZ,53,Yes,One year,No,Bank transfer (automatic),24.04999924,1301.900024,No
4102-OQUPX,1,Yes,Month-to-month,Yes,Electronic check,74.40000153,74.40000153,Yes
9170-GYZJC,41,Yes,Month-to-month,No,Credit card (automatic),79.90000153,3326.199951,Yes
4884-LEVMQ,39,Yes,Two year,Yes,Bank transfer (automatic),20.45000076,790,No
8857-CUPFQ,63,Yes,Two year,No,Mailed check,19.25,1237.650024,No
7610-TVOPG,15,Yes,Month-to-month,Yes,Electronic check,26.35000038,378.6000061,No
3638-DIMPH,13,Yes,One year,No,Electronic check,43.79999924,592.6500244,No
1845-ZLLIG,1,Yes,Month-to-month,Yes,Mailed check,50.15000153,50.15000153,No
8559-WNQZS,1,Yes,Two year,No,Mailed check,20.45000076,20.45000076,No
3999-QGRJH,8,Yes,Month-to-month,Yes,Electronic check,69.69999695,560.8499756,Yes
1699-UOTXU,60,Yes,Two year,No,Electronic check,61.40000153,3638.25,No
2454-RPBRZ,12,Yes,Month-to-month,Yes,Electronic check,98.09999847,1060.199951,Yes
0635-WKOLD,40,Yes,One year,No,Credit card (automatic),70.75,2921.75,No
5993-JSUWV,66,Yes,Two year,Yes,Bank transfer (automatic),61.15000153,4017.449951,No
4518-FZBSX,42,Yes,One year,No,Mailed check,20.25,854.9000244,No
5387-ASZNZ,66,Yes,One year,Yes,Credit card (automatic),63.84999847,4174.350098,No
6988-CJEYV,49,Yes,Month-to-month,No,Electronic check,98.69999695,4920.549805,No
2002-MZHWP,1,Yes,Month-to-month,No,Mailed check,20.5,20.5,Yes
3097-FQTVJ,41,Yes,Two year,No,Mailed check,20,810.2999878,No
5465-BUBFA,41,Yes,Two year,No,Bank transfer (automatic),19.29999924,772.4000244,No
7299-GNVPL,23,Yes,Month-to-month,No,Mailed check,84.40000153,1936.849976,No
9743-DQKQW,3,No,Month-to-month,No,Electronic check,25.10000038,79.80000305,No
1215-VFYVK,4,No,Month-to-month,No,Mailed check,48.25,202.25,No
9371-BITHB,52,Yes,Two year,No,Mailed check,19.85000038,1070.5,No
2265-CYWIV,4,Yes,Month-to-month,Yes,Electronic check,99.59999847,347.6499939,Yes
9093-FPDLG,11,Yes,Month-to-month,Yes,Electronic check,94.19999695,999.9000244,No
0541-FITGH,2,Yes,Month-to-month,Yes,Mailed check,62.15000153,113.0999985,No
6985-HAYWX,26,Yes,Month-to-month,No,Bank transfer (automatic),79.30000305,2015.800049,No
7508-KBIMB,24,Yes,One year,Yes,Credit card (automatic),56.25,1454.25,No
6838-HVLXG,12,Yes,Month-to-month,No,Mailed check,20.29999924,246.6999969,No
2277-DJJDL,60,Yes,Month-to-month,Yes,Electronic check,99,6017.899902,No
1897-OKVMW,64,Yes,Two year,Yes,Mailed check,90.59999847,5817.450195,No
5485-ITNPC,66,Yes,Two year,Yes,Bank transfer (automatic),85.90000153,5595.299805,No
0233-FTHAV,60,Yes,One year,Yes,Bank transfer (automatic),79.19999695,4765,No
4644-PIZRT,17,Yes,One year,Yes,Bank transfer (automatic),70.34999847,1201.650024,No
8922-NPKBJ,42,Yes,Two year,No,Mailed check,19.35000038,867.2999878,No
2740-TVLFN,1,Yes,Month-to-month,Yes,Electronic check,50.15000153,50.15000153,No
7771-CFQRQ,47,Yes,Two year,No,Bank transfer (automatic),63.79999924,3007.25,No
9512-PHSMG,10,Yes,Month-to-month,Yes,Mailed check,20.54999924,252.75,No
6963-EZQEE,70,Yes,Two year,Yes,Credit card (automatic),88.55000305,6306.5,No
2452-KDRRH,67,Yes,Month-to-month,Yes,Credit card (automatic),101.4000015,6841.049805,No
2004-OCQXK,1,Yes,Month-to-month,Yes,Electronic check,81.94999695,81.94999695,Yes
5027-QPKTE,7,Yes,Month-to-month,Yes,Electronic check,69.34999847,451.1000061,Yes
4146-SVFUD,1,Yes,Month-to-month,No,Mailed check,44.59999847,44.59999847,No
1564-HJUVY,4,Yes,Month-to-month,Yes,Bank transfer (automatic),63.75,226.1999969,No
3617-XLSGQ,66,Yes,Two year,No,Bank transfer (automatic),109.25,7082.5,No
7517-LDMPS,12,Yes,Month-to-month,Yes,Electronic check,84.59999847,1017.349976,No
7244-KXYZN,24,Yes,One year,No,Credit card (automatic),20.45000076,527.3499756,No
5226-NOZFC,26,Yes,Month-to-month,Yes,Electronic check,85.75,2146.5,No
2672-HUYVI,6,Yes,Month-to-month,Yes,Electronic check,91.09999847,455.2999878,Yes
1400-WIVLL,57,Yes,Two year,No,Electronic check,107.9499969,5969.850098,No
7508-MYBOG,14,Yes,Month-to-month,Yes,Electronic check,86.09999847,1235.550049,Yes
8148-NLEGT,42,Yes,Two year,No,Electronic check,22.95000076,1014.25,No
0148-DCDOS,25,Yes,Month-to-month,Yes,Bank transfer (automatic),94.69999695,2362.100098,Yes
8347-GDTMP,64,Yes,Two year,No,Credit card (automatic),19.45000076,1225.650024,No
9992-RRAMN,22,Yes,Month-to-month,Yes,Electronic check,85.09999847,1873.699951,Yes
6746-WAUWT,19,Yes,One year,Yes,Credit card (automatic),19.70000076,386.5,No
0310-MVLET,61,Yes,Month-to-month,Yes,Electronic check,99.15000153,6010.049805,Yes
0428-IKYCP,22,Yes,Month-to-month,Yes,Bank transfer (automatic),87,1850.650024,No
4550-VBOFE,70,Yes,Month-to-month,Yes,Electronic check,102.9499969,7101.5,Yes
2187-PKZAY,12,Yes,Month-to-month,Yes,Bank transfer (automatic),79.94999695,1043.400024,No
4003-OCTMP,31,Yes,One year,Yes,Electronic check,64,1910.75,No
6652-YFFJO,11,Yes,Month-to-month,Yes,Electronic check,64.90000153,716.0999756,No
7225-IILWY,68,Yes,Two year,No,Mailed check,25.75,1686.150024,No
5248-RPYWW,72,Yes,Two year,Yes,Bank transfer (automatic),90.15000153,6716.450195,No
7923-IYJWY,67,Yes,Two year,Yes,Credit card (automatic),116.0999985,7839.850098,No
3170-GWYKC,60,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9499969,6236.75,No
5696-QURRL,1,Yes,Month-to-month,Yes,Mailed check,45.04999924,45.04999924,Yes
7409-KIUTL,1,Yes,Month-to-month,Yes,Electronic check,71,71,Yes
9830-ECLEN,58,No,One year,No,Mailed check,50,2919.850098,No
1732-VHUBQ,47,Yes,Month-to-month,No,Bank transfer (automatic),70.55000305,3309.25,Yes
0495-RVCBF,1,Yes,Month-to-month,Yes,Electronic check,79.69999695,79.69999695,Yes
2668-TZSPS,1,Yes,Month-to-month,No,Mailed check,20.45000076,20.45000076,No
7854-EDSSA,22,Yes,Month-to-month,No,Electronic check,59,1254.699951,Yes
8869-TORSS,48,Yes,One year,Yes,Credit card (automatic),60.34999847,2896.399902,Yes
7446-SFAOA,37,Yes,One year,Yes,Bank transfer (automatic),19.85000038,717.5,No
9522-ZSINC,13,Yes,One year,Yes,Electronic check,19.95000076,253.8000031,No
8234-GSZYK,43,Yes,Two year,No,Bank transfer (automatic),26.45000076,1110.050049,No
6505-OZNPG,6,No,Two year,Yes,Mailed check,63.40000153,348.7999878,No
6164-HAQTX,71,No,Two year,No,Bank transfer (automatic),53.95000076,3888.649902,No
0679-IDSTG,1,Yes,Month-to-month,Yes,Electronic check,69.25,69.25,Yes
7765-LWVVH,72,Yes,Two year,Yes,Electronic check,95.09999847,6843.149902,No
1658-TJVOA,6,Yes,Month-to-month,Yes,Electronic check,74.09999847,450.8999939,No
0953-LGOVU,12,No,Month-to-month,No,Mailed check,35.5,432.25,No
2115-BFTIW,25,Yes,Month-to-month,No,Mailed check,70.94999695,1767.349976,Yes
4692-NNQRU,21,Yes,One year,No,Electronic check,79.19999695,1742.449951,No
7742-MYPGI,6,Yes,Month-to-month,Yes,Mailed check,48.79999924,297.3500061,No
0611-DFXKO,20,Yes,Month-to-month,Yes,Mailed check,89,1820.449951,Yes
7780-OTDSO,18,Yes,Month-to-month,Yes,Electronic check,99.40000153,1742.949951,Yes
9619-GSATL,43,Yes,One year,No,Electronic check,55.45000076,2444.25,No
5622-UEJFI,35,Yes,Two year,Yes,Credit card (automatic),25.39999962,949.7999878,No
9747-DDZOS,1,Yes,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Yes
0674-DGMAQ,32,Yes,Month-to-month,Yes,Electronic check,93.5,2970.800049,No
6203-HBZPA,52,No,Two year,No,Credit card (automatic),63.90000153,3334.949951,No
0484-FFVBJ,32,Yes,One year,Yes,Bank transfer (automatic),64.84999847,2010.949951,No
0301-FIDRB,72,No,Two year,Yes,Bank transfer (automatic),63.79999924,4684.299805,No
4139-JPIAM,51,No,Month-to-month,Yes,Credit card (automatic),44.45000076,2181.550049,No
2181-TIDSV,68,Yes,Two year,Yes,Bank transfer (automatic),19.95000076,1303.25,No
2761-XECQW,8,No,Month-to-month,Yes,Mailed check,43.34999847,371.3999939,No
1936-CZAKF,49,No,Two year,No,Credit card (automatic),49.65000153,2409.899902,No
9453-PATOS,72,Yes,Two year,No,Mailed check,85.09999847,6155.399902,No
0564-JJHGS,9,Yes,Month-to-month,Yes,Electronic check,95.5,829.0999756,Yes
3348-CFRNX,28,Yes,Month-to-month,Yes,Mailed check,92.34999847,2602.899902,Yes
4402-FTBXC,54,Yes,Month-to-month,No,Mailed check,89.80000305,4667,No
1428-GTBJJ,11,Yes,Month-to-month,Yes,Electronic check,74.55000305,824.75,Yes
2931-XIQBR,50,Yes,One year,No,Mailed check,103.0500031,5153.5,No
0106-UGRDO,69,Yes,Two year,Yes,Electronic check,116,8182.850098,No
5542-TBBWB,1,Yes,Month-to-month,Yes,Electronic check,69.90000153,69.90000153,No
1930-QPBVZ,68,Yes,Two year,No,Bank transfer (automatic),95.09999847,6683.399902,No
2606-PKWJB,40,No,One year,No,Mailed check,40.25,1564.050049,No
5322-ZSMZY,31,Yes,Two year,No,Mailed check,25.75,755.5999756,No
8059-UDZFY,33,Yes,Month-to-month,Yes,Bank transfer (automatic),105.3499985,3465.050049,No
7740-BTPUX,55,Yes,Two year,Yes,Electronic check,113.5999985,6292.700195,No
5220-AGAAX,68,Yes,Two year,Yes,Bank transfer (automatic),24,1664.300049,No
0208-BPQEJ,12,Yes,Month-to-month,No,Bank transfer (automatic),19.39999962,198.1000061,No
9435-JMLSX,71,Yes,Two year,Yes,Bank transfer (automatic),86.09999847,6045.899902,No
3352-ALMCK,40,Yes,Month-to-month,Yes,Mailed check,102.6500015,4108.149902,No
5312-IRCFR,64,Yes,One year,Yes,Electronic check,92.84999847,5980.75,No
5294-IMHHT,53,Yes,One year,No,Bank transfer (automatic),97.75,5043.200195,No
8802-UNOJF,12,Yes,Month-to-month,Yes,Mailed check,83.80000305,1029.75,Yes
6313-GIDIT,53,No,Month-to-month,Yes,Electronic check,54.45000076,2854.550049,Yes
6176-YJWAS,72,Yes,Two year,Yes,Credit card (automatic),97.94999695,7114.25,No
5310-NOOVA,46,Yes,Two year,No,Electronic check,19.95000076,907.0499878,No
4526-EXKKN,40,Yes,Two year,Yes,Mailed check,24.60000038,973.9500122,No
5311-IHLEI,12,No,Month-to-month,Yes,Bank transfer (automatic),50.95000076,605.75,No
3987-KQDDU,9,Yes,Month-to-month,No,Electronic check,75.59999847,661.5499878,No
3404-JNXAX,51,Yes,Month-to-month,Yes,Electronic check,80.75,4116.899902,No
5131-PONJI,49,Yes,Month-to-month,Yes,Credit card (automatic),90.40000153,4494.649902,No
2845-AFFTX,41,Yes,Month-to-month,Yes,Electronic check,99.80000305,4259.299805,Yes
3489-VSFRD,56,Yes,One year,Yes,Credit card (automatic),60.25,3282.75,No
3345-JHUEO,4,Yes,Month-to-month,Yes,Electronic check,20.20000076,55.70000076,No
5815-HGGHV,20,Yes,One year,Yes,Mailed check,64.15000153,1274.449951,No
5260-UMPWX,26,Yes,Month-to-month,Yes,Credit card (automatic),20.25,493.9500122,No
2249-YPRNG,20,Yes,Month-to-month,Yes,Bank transfer (automatic),105.8499985,2239.649902,Yes
7410-YTJIK,7,Yes,Month-to-month,No,Mailed check,75.44999695,480.75,Yes
4626-GYCZP,7,Yes,Month-to-month,Yes,Electronic check,93.84999847,635.5999756,Yes
5649-RXQTV,51,Yes,Month-to-month,Yes,Electronic check,99,5038.149902,No
2674-MIAHT,4,Yes,Month-to-month,Yes,Mailed check,80.30000305,324.2000122,No
2576-HXMPA,1,Yes,Month-to-month,No,Credit card (automatic),19.54999924,19.54999924,No
7587-AOVVU,27,Yes,Month-to-month,No,Electronic check,100.75,2793.550049,No
5590-BYNII,22,Yes,Month-to-month,Yes,Electronic check,100.75,2095,Yes
6898-MDLZW,12,Yes,Month-to-month,Yes,Mailed check,53.75,648.6500244,No
3237-AJGEH,3,No,Month-to-month,Yes,Mailed check,31,95.05000305,Yes
4707-YNOQA,34,Yes,One year,Yes,Credit card (automatic),25.60000038,917.1500244,No
9357-UJRUN,24,Yes,One year,Yes,Electronic check,58.34999847,1346.900024,No
1591-NFNLQ,51,Yes,Month-to-month,No,Credit card (automatic),80,4242.350098,Yes
8648-PFRMP,14,No,Month-to-month,Yes,Electronic check,46.34999847,672.7000122,No
7663-CUXZB,59,Yes,Two year,No,Electronic check,113.75,6561.25,No
0258-NOKBL,3,Yes,Month-to-month,No,Electronic check,90.40000153,268.4500122,No
1163-VIPRI,65,Yes,Two year,No,Electronic check,109.3000031,7337.549805,No
2815-CPTUL,5,Yes,Month-to-month,Yes,Mailed check,70.25,331.8999939,Yes
9348-ROUAI,59,Yes,Two year,No,Credit card (automatic),90.30000305,5194.049805,No
9443-JUBUO,72,No,Two year,Yes,Credit card (automatic),65.25,4478.850098,No
0596-BQCEQ,62,Yes,Month-to-month,Yes,Electronic check,100.1500015,6283.299805,Yes
1481-ZUWZA,28,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.399902,Yes
3043-TYBNO,3,Yes,Month-to-month,No,Mailed check,60.65000153,196.8999939,No
4830-FAXFM,19,Yes,Month-to-month,Yes,Credit card (automatic),24.10000038,439.2000122,No
5906-BFOZT,1,Yes,Month-to-month,Yes,Mailed check,19.5,19.5,No
2960-NKRSO,24,Yes,Month-to-month,Yes,Electronic check,85.94999695,2107.149902,No
8996-ZROXE,57,Yes,One year,Yes,Electronic check,53.5,3035.800049,No
5598-IKHQQ,72,Yes,Two year,No,Credit card (automatic),25.45000076,1866.449951,No
0397-ZXWQF,67,Yes,Two year,No,Bank transfer (automatic),20.5,1430.949951,No
5266-PFRQK,52,Yes,One year,Yes,Credit card (automatic),20.85000038,1071.599976,No
4674-HGNUA,71,Yes,Two year,No,Credit card (automatic),89.90000153,6457.149902,No
6765-MBQNU,26,Yes,One year,No,Mailed check,26,684.0499878,No
9786-IJYDL,35,Yes,Two year,Yes,Mailed check,113.1999969,3914.050049,No
1303-SRDOK,55,Yes,Two year,Yes,Credit card (automatic),69.05000305,3842.600098,No
3769-MHZNV,33,Yes,Two year,No,Mailed check,20.10000038,670.3499756,No
6295-OSINB,72,Yes,Two year,Yes,Electronic check,109.6500015,7880.25,No
3308-MHOOC,1,Yes,Month-to-month,Yes,Mailed check,19.20000076,19.20000076,No
2309-OSFEU,10,No,Month-to-month,Yes,Mailed check,33.90000153,298.4500122,Yes
2207-QPJED,37,Yes,Month-to-month,No,Electronic check,90,3371.75,No
4177-JPDFU,12,No,Month-to-month,No,Mailed check,34,442.4500122,No
2239-CFOUJ,1,Yes,One year,No,Mailed check,20.39999962,20.39999962,No
8046-DNVTL,62,No,Two year,Yes,Credit card (automatic),38.59999847,2345.550049,No
2209-XADXF,1,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,No
6620-JDYNW,18,Yes,Month-to-month,Yes,Mailed check,60.59999847,1156.349976,No
1891-FZYSA,69,Yes,Month-to-month,Yes,Electronic check,89.94999695,6143.149902,Yes
4770-UEZOX,2,Yes,Month-to-month,Yes,Electronic check,74.75,144.8000031,No
1038-RQOST,19,Yes,Month-to-month,No,Mailed check,20.60000038,414.9500122,No
7613-LLQFO,12,Yes,Month-to-month,Yes,Electronic check,84.44999695,1059.550049,Yes
4568-TTZRT,9,Yes,Month-to-month,No,Mailed check,20.39999962,181.8000031,No
9513-DXHDA,27,Yes,One year,No,Electronic check,81.69999695,2212.550049,No
2640-PMGFL,27,Yes,Month-to-month,Yes,Electronic check,79.5,2180.550049,Yes
3801-HMYNL,1,Yes,Month-to-month,No,Mailed check,89.15000153,89.15000153,Yes
0516-QREYC,24,Yes,Month-to-month,Yes,Mailed check,20.29999924,459.9500122,No
9685-WKZGT,14,Yes,Month-to-month,Yes,Electronic check,74.94999695,1036.75,Yes
6022-UGGSO,32,Yes,Month-to-month,Yes,Electronic check,74.40000153,2276.949951,Yes
8084-OIVBS,11,Yes,One year,No,Mailed check,20,211.9499969,No
8896-BQTTI,1,Yes,Month-to-month,Yes,Mailed check,25,25,No
3865-QBWSJ,38,Yes,Month-to-month,Yes,Mailed check,80.44999695,3162.649902,No
3352-RICWQ,9,Yes,Two year,No,Mailed check,19.75,210.6499939,No
2160-GPFXD,54,Yes,Two year,Yes,Credit card (automatic),65.65000153,3566.699951,No
2065-MMKGR,29,Yes,One year,Yes,Credit card (automatic),71,2080.100098,No
5857-TYBCJ,44,Yes,Month-to-month,Yes,Electronic check,89.19999695,4040.199951,No
1498-NHTLT,59,Yes,Two year,Yes,Electronic check,86.75,5186,No
4484-CGXFK,3,Yes,Month-to-month,Yes,Electronic check,55.29999924,196.1499939,Yes
1402-PTHGN,18,Yes,One year,Yes,Mailed check,61.5,1087.449951,No
4176-RELJR,67,Yes,Two year,No,Credit card (automatic),25.10000038,1672.150024,No
6214-EDAKZ,22,Yes,Month-to-month,No,Electronic check,55.15000153,1206.050049,Yes
5199-FPUSP,33,No,One year,No,Credit card (automatic),34.04999924,1113.949951,No
6377-KSLXC,5,Yes,Month-to-month,No,Mailed check,19.95000076,107.0500031,No
1796-JANOW,2,Yes,Month-to-month,No,Mailed check,19.95000076,38.15000153,No
0238-WHBIQ,72,Yes,Two year,No,Credit card (automatic),89.69999695,6339.299805,No
8735-NBLWT,9,Yes,Month-to-month,No,Mailed check,20.39999962,184.1000061,No
6651-RLGGM,67,Yes,Two year,No,Mailed check,26.29999924,1688.900024,No
6127-ISGTU,16,Yes,Month-to-month,Yes,Electronic check,84.94999695,1378.25,Yes
1614-JBEBI,8,Yes,Month-to-month,Yes,Mailed check,20.70000076,137.6000061,No
8740-XLHDR,5,No,Month-to-month,Yes,Mailed check,43.25,219,Yes
1208-DNHLN,23,Yes,One year,Yes,Credit card (automatic),48.34999847,1067.150024,Yes
1761-AEZZR,1,Yes,Month-to-month,Yes,Electronic check,79.55000305,79.55000305,Yes
3923-CSIHK,50,Yes,Month-to-month,Yes,Electronic check,71.05000305,3444.850098,Yes
5696-EXCYS,17,Yes,Two year,No,Credit card (automatic),19.45000076,369.0499878,No
5795-KTGUD,68,Yes,Two year,Yes,Bank transfer (automatic),110.8000031,7553.600098,No
7120-RFMVS,1,Yes,Month-to-month,No,Electronic check,84.5,84.5,Yes
7924-GJZFI,25,Yes,Month-to-month,Yes,Electronic check,69.30000305,1813.099976,No
4702-HDRKD,67,No,One year,Yes,Bank transfer (automatic),49.34999847,3321.350098,No
8512-WIWYV,32,Yes,One year,No,Credit card (automatic),20.35000038,707.5,No
5897-ZYEKH,67,Yes,One year,Yes,Electronic check,105.5999985,7112.149902,No
5456-ITGIC,72,No,Two year,Yes,Credit card (automatic),64.44999695,4641.100098,No
7317-GGVPB,71,Yes,Two year,Yes,Credit card (automatic),108.5999985,7690.899902,Yes
