Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Location Type,Incident Address
31119856,07/20/2015 09:16:24 AM,07/20/2015 02:28:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,56-59 CLEARVIEW EXPRESSWAY SR NB
31117756,07/20/2015 09:10:15 AM,07/20/2015 09:31:46 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,108-35 154 STREET
31116542,07/20/2015 09:05:27 AM,07/20/2015 04:29:34 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,157-06 10 AVENUE
31115355,07/20/2015 08:58:13 AM,07/20/2015 10:27:58 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,
31116580,07/20/2015 08:44:06 AM,07/20/2015 11:51:06 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,92-28 242 STREET
31122153,07/20/2015 08:42:52 AM,07/20/2015 10:40:13 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 38 STREET
31119857,07/20/2015 08:15:56 AM,07/20/2015 11:18:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1514 COLEMAN STREET
31115500,07/20/2015 08:11:00 AM,07/20/2015 02:28:04 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,223-17 59 AVENUE
31119758,07/20/2015 08:00:00 AM,07/20/2015 11:27:38 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,
31118641,07/20/2015 07:50:24 AM,07/20/2015 11:22:38 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31123409,07/20/2015 06:44:11 AM,07/20/2015 08:08:57 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-04 80 STREET
31122341,07/20/2015 06:33:51 AM,07/20/2015 07:37:32 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31110804,07/20/2015 02:10:32 AM,07/20/2015 07:02:57 AM,NYPD,New York City Police Department,Vending,Store/Commercial,
31112685,07/20/2015 01:02:03 AM,07/20/2015 05:33:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31110992,07/20/2015 12:44:33 AM,07/20/2015 03:36:53 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,641 EAST 5 STREET
31113956,07/19/2015 11:49:43 PM,07/20/2015 03:53:32 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,185-29 JORDAN AVENUE
31109553,07/19/2015 11:11:20 PM,07/20/2015 12:54:58 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,1442 DEKALB AVENUE
31109729,07/19/2015 10:52:52 PM,07/20/2015 12:12:11 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31113971,07/19/2015 08:34:56 PM,07/20/2015 12:03:49 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,105-23 89 STREET
31112187,07/19/2015 08:18:18 PM,07/19/2015 08:54:19 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,510 WEST 145 STREET
31110419,07/19/2015 07:51:22 PM,07/19/2015 08:22:44 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31109704,07/19/2015 06:34:21 PM,07/19/2015 07:04:38 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31111268,07/19/2015 06:29:44 PM,07/19/2015 07:51:13 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2630 EAST 22 STREET
31114704,07/19/2015 06:12:05 PM,07/19/2015 06:23:35 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31109699,07/19/2015 06:11:35 PM,07/19/2015 10:16:59 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,50-16 64 STREET
31113960,07/19/2015 05:58:57 PM,07/19/2015 10:02:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,66 ROAD
31114032,07/19/2015 05:49:39 PM,07/19/2015 10:54:13 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31109768,07/19/2015 04:51:09 PM,07/19/2015 05:15:46 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31111707,07/19/2015 04:49:52 PM,07/19/2015 09:27:29 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,
31109719,07/19/2015 04:41:35 PM,07/19/2015 11:56:25 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,85-26 210 STREET
31112882,07/19/2015 04:37:22 PM,,NYPD,New York City Police Department,Vending,Park/Playground,BAILEY AVE
31111926,07/19/2015 04:14:16 PM,07/19/2015 06:59:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,69 WADSWORTH AVENUE
31111281,07/19/2015 03:53:03 PM,07/19/2015 09:00:44 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31114029,07/19/2015 03:52:14 PM,07/19/2015 05:55:05 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,10-27 51 AVENUE
31114790,07/19/2015 03:47:46 PM,07/19/2015 04:07:20 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31113465,07/19/2015 03:42:02 PM,07/19/2015 09:00:45 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31110290,07/19/2015 03:40:39 PM,07/19/2015 03:56:33 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,LA GUARDIA AIRPORT
31114182,07/19/2015 03:21:24 PM,07/19/2015 05:44:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,62 COMSTOCK AVENUE
31111819,07/19/2015 03:18:18 PM,07/19/2015 04:15:47 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,EAST 37 STREET
31114025,07/19/2015 03:02:42 PM,07/19/2015 10:13:37 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,65 FURNESS PLACE
31111269,07/19/2015 02:59:59 PM,07/20/2015 12:19:30 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,255-17 41 AVENUE
31111282,07/19/2015 02:29:14 PM,07/19/2015 03:07:21 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31112527,07/19/2015 02:28:23 PM,07/19/2015 06:35:14 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,740 PUGSLEY AVENUE
31114932,07/19/2015 02:24:39 PM,07/19/2015 06:17:20 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31113957,07/19/2015 02:23:58 PM,07/19/2015 06:35:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,740 PUGSLEY AVENUE
31111133,07/19/2015 02:21:11 PM,07/19/2015 06:34:07 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,740 PUGSLEY AVENUE
31113319,07/19/2015 02:04:43 PM,07/19/2015 02:53:39 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31113621,07/19/2015 01:51:49 PM,07/19/2015 07:52:21 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,5665 BROADWAY
31112177,07/19/2015 01:50:53 PM,07/19/2015 09:19:00 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31113466,07/19/2015 01:42:42 PM,07/19/2015 02:29:25 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31113620,07/19/2015 01:38:49 PM,07/19/2015 02:51:32 PM,NYPD,New York City Police Department,Vending,Residential Building/House,
31112530,07/19/2015 01:36:29 PM,07/19/2015 07:00:25 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2000 VIRGIL PLACE
31112499,07/19/2015 01:25:15 PM,07/19/2015 03:57:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31114777,07/19/2015 01:20:41 PM,07/19/2015 04:22:02 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31113604,07/19/2015 01:09:43 PM,07/19/2015 03:20:14 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31113959,07/19/2015 01:04:00 PM,07/19/2015 01:32:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1553 EAST 29 STREET
31114045,07/19/2015 01:00:58 PM,07/19/2015 01:54:30 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31111801,07/19/2015 12:57:21 PM,07/19/2015 01:54:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31110818,07/19/2015 12:50:50 PM,07/19/2015 06:10:59 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,2150 MADISON AVENUE
31113321,07/19/2015 12:50:01 PM,07/19/2015 10:49:50 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,ROCKAWAY BEACH BOULEVARD
31109735,07/19/2015 12:49:02 PM,07/19/2015 02:28:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,150-07 128 STREET
31113317,07/19/2015 12:47:41 PM,07/19/2015 01:31:43 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2755 EAST 28 STREET
31111112,07/19/2015 12:47:25 PM,07/20/2015 12:58:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31114916,07/19/2015 12:25:18 PM,07/20/2015 12:58:25 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,AVENUE M
31113318,07/19/2015 12:25:10 PM,07/19/2015 03:28:44 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31109720,07/19/2015 11:48:59 AM,07/19/2015 12:59:02 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,KINGS HIGHWAY
31111927,07/19/2015 11:48:26 AM,07/19/2015 02:53:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31113247,07/19/2015 11:36:15 AM,07/19/2015 02:48:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,93-15 ELDERT LANE
31111936,07/19/2015 11:31:34 AM,07/19/2015 02:15:36 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31114183,07/19/2015 11:26:23 AM,07/19/2015 02:54:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31112562,07/19/2015 11:23:33 AM,07/19/2015 01:46:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,23-40 28 STREET
31114773,07/19/2015 11:20:30 AM,07/19/2015 02:54:42 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31114438,07/19/2015 11:12:28 AM,07/19/2015 02:48:25 PM,NYPD,New York City Police Department,Vending,Residential Building/House,153 EAST 96 STREET
31111904,07/19/2015 11:11:41 AM,07/19/2015 03:00:59 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31114382,07/19/2015 10:56:55 AM,07/19/2015 03:44:50 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,119 VERMILYEA AVENUE
31111190,07/19/2015 10:52:10 AM,07/19/2015 03:11:39 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,75 FERN AVENUE
31115123,07/19/2015 10:52:05 AM,07/19/2015 03:43:45 PM,NYPD,New York City Police Department,Vending,Residential Building/House,115 VERMILYEA AVENUE
31113893,07/19/2015 10:51:33 AM,07/19/2015 02:23:58 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,107-25 114 STREET
31112951,07/19/2015 10:45:49 AM,07/19/2015 07:55:28 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31112529,07/19/2015 10:43:55 AM,07/19/2015 01:33:50 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1322 MAYFLOWER AVENUE
31114687,07/19/2015 10:37:04 AM,07/19/2015 04:22:03 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1272 EAST 49 STREET
31113301,07/19/2015 10:09:27 AM,07/20/2015 02:15:25 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31110788,07/19/2015 09:54:15 AM,07/19/2015 10:14:29 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1365 SAINT NICHOLAS AVENUE
31112952,07/19/2015 09:51:26 AM,07/19/2015 10:10:11 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,29 BROADWAY
31110462,07/19/2015 09:02:31 AM,07/19/2015 03:06:15 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,109-61 200 STREET
31114049,07/19/2015 08:54:15 AM,07/19/2015 09:48:02 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,217-08 39 AVENUE
31110377,07/19/2015 08:41:05 AM,07/19/2015 03:28:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,30-68 45 STREET
31110782,07/19/2015 08:03:38 AM,07/19/2015 09:39:39 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,40-18 CASE STREET
31112421,07/19/2015 06:25:00 AM,07/19/2015 07:50:06 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,91-54 113 STREET
31109734,07/19/2015 04:34:10 AM,07/19/2015 05:39:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,315 BOLTON AVENUE
31109736,07/19/2015 04:00:46 AM,07/19/2015 04:57:29 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,109-61 200 STREET
31108485,07/19/2015 01:04:10 AM,07/19/2015 04:12:01 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,1401 NELSON AVENUE
31108210,07/18/2015 11:30:24 PM,07/19/2015 01:06:30 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31103467,07/18/2015 11:30:07 PM,07/18/2015 11:43:02 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,NORTHERN BOULEVARD
31106820,07/18/2015 10:57:44 PM,07/18/2015 11:02:40 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,109-29 127 STREET
31107690,07/18/2015 10:57:01 PM,07/18/2015 11:29:43 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,186 STOCKHOLM STREET
31103820,07/18/2015 10:27:22 PM,07/19/2015 01:03:50 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31105462,07/18/2015 10:21:37 PM,07/18/2015 11:41:52 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,32-42 92 STREET
31105409,07/18/2015 10:01:42 PM,07/19/2015 07:45:41 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,97-12 124 STREET
31107036,07/18/2015 09:28:54 PM,07/19/2015 01:33:39 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2004 EAST 61 STREET
31107035,07/18/2015 09:11:02 PM,07/18/2015 10:24:32 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,130-05 243 STREET
31108337,07/18/2015 09:06:12 PM,07/19/2015 05:16:22 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31105690,07/18/2015 07:44:32 PM,07/19/2015 01:49:00 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31108190,07/18/2015 07:44:19 PM,07/18/2015 08:11:11 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,1825 PHELAN PLACE
31104219,07/18/2015 07:38:39 PM,07/18/2015 09:58:04 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,25 BROADWAY
31106975,07/18/2015 07:01:20 PM,07/18/2015 09:58:07 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,192-09 39 AVENUE
31105030,07/18/2015 06:49:58 PM,07/18/2015 10:50:00 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1816 RYDER STREET
31105422,07/18/2015 06:49:21 PM,07/19/2015 12:22:15 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31103832,07/18/2015 06:29:42 PM,07/18/2015 10:36:01 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,510 WEST 145 STREET
31104169,07/18/2015 06:23:16 PM,07/19/2015 07:45:40 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,94-31 134 STREET
31103480,07/18/2015 06:19:08 PM,07/18/2015 08:29:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31108480,07/18/2015 06:14:54 PM,07/18/2015 06:32:02 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31105167,07/18/2015 05:51:32 PM,07/20/2015 10:57:18 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,146-55 105 AVENUE
31108402,07/18/2015 05:45:33 PM,07/18/2015 08:29:10 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,910 NINTH AVENUE
31103805,07/18/2015 05:36:21 PM,07/18/2015 07:26:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-28 117 STREET
31108179,07/18/2015 05:29:52 PM,07/18/2015 05:38:13 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31105152,07/18/2015 05:13:01 PM,07/18/2015 09:46:12 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,102 EAST 103 STREET
31108427,07/18/2015 05:10:56 PM,07/19/2015 12:46:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,18-51 26 ROAD
31106988,07/18/2015 05:07:52 PM,07/18/2015 10:42:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2630 EAST 22 STREET
31108325,07/18/2015 05:01:43 PM,07/19/2015 05:41:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,EAST 100 STREET
31106640,07/18/2015 04:55:57 PM,07/19/2015 05:17:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1451 EAST 100 STREET
31103510,07/18/2015 03:47:58 PM,07/18/2015 11:40:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,34-50 80 STREET
31107388,07/18/2015 03:41:25 PM,07/19/2015 06:29:11 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1748 WEST 11 STREET
31107609,07/18/2015 03:35:05 PM,07/18/2015 06:53:07 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,790 NOSTRAND AVENUE
31104584,07/18/2015 03:25:03 PM,07/18/2015 04:29:30 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,41-83 BOWNE STREET
31109323,07/18/2015 03:23:39 PM,07/18/2015 04:43:02 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
31103404,07/18/2015 03:21:59 PM,07/18/2015 11:53:45 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,227 FATHER CAPODANNO BOULEVARD
31109199,07/18/2015 03:12:54 PM,07/18/2015 07:06:56 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,119 STOCKHOLM STREET
31104168,07/18/2015 02:57:09 PM,07/18/2015 04:00:39 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31108720,07/18/2015 02:18:57 PM,07/18/2015 03:15:23 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31104372,07/18/2015 02:15:41 PM,07/18/2015 04:57:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,14-06 WATERS EDGE DRIVE
31103693,07/18/2015 02:05:19 PM,07/18/2015 02:40:08 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,EAST 234 STREET
31107631,07/18/2015 01:56:07 PM,07/18/2015 02:12:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,133 WILD AVENUE
31103394,07/18/2015 01:45:08 PM,07/18/2015 03:35:27 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,108-19 ROOSEVELT AVENUE
31106092,07/18/2015 01:29:42 PM,07/18/2015 03:18:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,214-03 46 ROAD
31109275,07/18/2015 01:16:12 PM,07/18/2015 03:12:15 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31106582,07/18/2015 12:54:31 PM,07/18/2015 02:49:45 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,2466 JEROME AVENUE
31107047,07/18/2015 12:45:20 PM,07/18/2015 02:10:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-28 117 STREET
31107384,07/18/2015 12:27:37 PM,07/18/2015 04:01:43 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,510 WEST 145 STREET
31104983,07/18/2015 12:20:08 PM,07/18/2015 09:42:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,65-12 CLINTON AVENUE
31103578,07/18/2015 12:16:50 PM,07/18/2015 03:08:59 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
31103895,07/18/2015 12:01:16 PM,07/18/2015 12:20:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,86 AVENUE
31106980,07/18/2015 12:00:33 PM,07/18/2015 02:03:17 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4711 MURDOCK AVENUE
31104125,07/18/2015 11:58:05 AM,07/18/2015 01:41:20 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31105996,07/18/2015 11:55:23 AM,07/18/2015 02:00:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,160 INDIA STREET
31108370,07/18/2015 11:42:48 AM,07/18/2015 11:53:52 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31108400,07/18/2015 11:35:16 AM,07/18/2015 03:11:10 PM,NYPD,New York City Police Department,Drinking,Park/Playground,
31109457,07/18/2015 11:29:39 AM,07/18/2015 11:38:15 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31106865,07/18/2015 11:04:17 AM,07/18/2015 11:24:52 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,62 GOTHAM AVENUE
31106595,07/18/2015 11:01:56 AM,07/18/2015 05:26:47 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,TYLER AVENUE
31109187,07/18/2015 10:45:12 AM,07/18/2015 11:38:15 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
31106062,07/18/2015 10:32:44 AM,07/18/2015 09:06:40 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,732 EAST 100 STREET
